104	100.00
114	100.00
131	100.00
135	100.00
158	100.00
17	100.00
182	100.00
187	100.00
203	100.00
240	100.00
257	100.00
269	100.00
274	100.00
279	100.00
316	100.00
345	100.00
349	100.00
356	100.00
373	100.00
412	100.00
42	100.00
468	100.00
487	100.00
520	100.00
588	100.00
717	100.00
721	100.00
731	100.00
749	100.00
759	100.00
77	100.00
832	100.00
849	100.00
859	100.00
877	100.00
879	100.00
88	100.00
